name,label
ZINC35651037_1624,0
ZINC28310976_5494,0
ZINC65493116_1501,0
ZINC09673637_4475,0
ZINC14269416_2808,0
ZINC13565754_5482,0
ZINC16613172_1027,0
ZINC63819104_4100,0
ZINC29827803_1377,0
ZINC09597127_613,0
ZINC63137374_1149,0
ZINC17122330_2059,0
ZINC40180275_2777,0
ZINC33689482_4843,0
ZINC14037595_4424,0
ZINC31807880_799,0
ZINC67339785_1361,0
ZINC36698263_5758,0
ZINC00748990_2369,0
ZINC34681165_270,0
ZINC25468289_2259,0
ZINC13395772_525,0
ZINC38104559_1787,0
ZINC21327869_2498,0
ZINC10876428_2701,0
ZINC59425667_5621,0
ZINC17099298_3924,0
ZINC46839050_2166,0
ZINC39665806_3069,0
ZINC51630780_1907,0
ZINC39677318_2208,0
ZINC38560748_5308,0
ZINC19853131_614,0
ZINC01003086_815,0
ZINC39666869_383,0
ZINC14484610_70,0
ZINC48813954_1645,0
ZINC09407261_1425,0
ZINC37055686_1889,0
ZINC39724666_5969,0
ZINC04352564_5725,0
ZINC31056713_5091,0
ZINC59384849_3550,0
ZINC53735886_1756,0
ZINC20680228_2549,0
ZINC20764563_3468,0
ZINC25336415_2502,0
ZINC28308920_5994,0
ZINC02418952_3959,0
ZINC00694733_5125,0
ZINC62824347_3851,0
ZINC37419867_1736,0
ZINC38743417_3231,0
ZINC04127928_2080,0
ZINC39624659_129,0
ZINC16925720_3923,0
ZINC20018828_188,0
ZINC35842796_2196,0
ZINC20753137_4936,0
ZINC09104733_4159,0
ZINC53602520_1333,0
ZINC45795450_3745,0
ZINC08915217_5280,0
ZINC02852761_5374,0
ZINC63351175_3192,0
ZINC09271661_969,0
ZINC12485521_3155,0
ZINC12864958_419,0
ZINC66164443_4606,0
ZINC39529487_5350,0
ZINC67133353_1510,0
ZINC15087238_4376,0
ZINC39666270_5547,0
ZINC35734075_1575,0
ZINC24769769_1376,0
ZINC36221249_5406,0
ZINC58079580_293,0
ZINC54278072_1384,0
ZINC36329125_5660,0
ZINC39467574_776,0
ZINC20214186_844,0
ZINC39686728_345,0
CHEMBL520071_12,1
CHEMBL472689_74,1
ZINC39695997_183,0
ZINC39964419_2264,0
ZINC58836520_1447,0
ZINC12858083_3408,0
ZINC12929084_3254,0
ZINC51046363_228,0
ZINC00735867_4129,0
ZINC20528648_5588,0
ZINC39686643_3084,0
ZINC22573063_4331,0
ZINC03217491_3811,0
ZINC56753544_233,0
ZINC32534144_1671,0
ZINC35676159_4780,0
ZINC48101004_2168,0
ZINC34867669_4195,0
ZINC35523524_6045,0
ZINC14169230_15,0
ZINC12691969_566,0
ZINC39596277_281,0
ZINC34906387_4495,0
ZINC24609499_2258,0
ZINC16040838_1546,0
ZINC19850513_1174,0
ZINC15229954_2963,0
ZINC39963244_3583,0
ZINC40378555_1681,0
ZINC09298508_5284,0
ZINC01033923_3196,0
ZINC35890866_1134,0
ZINC39676077_3079,0
ZINC02872517_2648,0
ZINC39599847_3057,0
ZINC39836232_4143,0
ZINC11730525_12,0
ZINC22405238_4380,0
ZINC36038924_5446,0
ZINC41552072_2731,0
ZINC57345561_234,0
ZINC28617190_4278,0
ZINC41629223_1745,0
ZINC14855608_698,0
ZINC16608660_5390,0
ZINC38683349_846,0
ZINC33259876_1954,0
ZINC50633927_1650,0
ZINC38547701_5103,0
ZINC06146437_3975,0
ZINC09425251_987,0
ZINC61414646_3905,0
ZINC13038806_2904,0
ZINC63850106_1311,0
ZINC22643402_3314,0
ZINC64202137_4917,0
ZINC32127134_4067,0
ZINC01112723_1497,0
ZINC59821777_4006,0
ZINC09670244_2490,0
ZINC40659310_3393,0
ZINC36061356_5963,0
ZINC20728439_205,0
ZINC13094789_1929,0
ZINC39984442_1448,0
ZINC20441788_1175,0
ZINC08411495_2812,0
ZINC43978883_2678,0
ZINC59038781_455,0
ZINC63152673_2941,0
ZINC15707188_5011,0
ZINC39656886_893,0
ZINC17113598_5844,0
ZINC63425574_1112,0
ZINC39884976_3629,0
ZINC62039579_4560,0
ZINC14270938_3256,0
ZINC17080407_4573,0
ZINC67263921_1415,0
ZINC14535699_3714,0
ZINC04143471_0,0
ZINC08781320_5278,0
CHEMBL362862_125,1
ZINC22320295_725,0
ZINC35220034_3273,0
ZINC52880491_1605,0
ZINC35686400_4947,0
ZINC36213837_2057,0
ZINC63531329_6074,0
ZINC66981386_1360,0
ZINC15023235_5300,0
ZINC31211417_1535,0
ZINC00659974_2031,0
ZINC02542440_3999,0
ZINC43962371_850,0
ZINC39992603_6121,0
ZINC25224295_1401,0
ZINC34095350_4189,0
ZINC60107790_1306,0
ZINC39210897_2824,0
ZINC13121528_500,0
ZINC46810199_224,0
ZINC62027314_3850,0
ZINC51634303_1864,0
ZINC36056505_4287,0
ZINC38547039_3479,0
ZINC03341234_3960,0
ZINC02699225_4515,0
ZINC42962418_1594,0
ZINC13360585_2019,0
ZINC02544093_813,0
ZINC03011885_577,0
ZINC02962134_4363,0
ZINC40115549_2988,0
ZINC13598436_2012,0
ZINC39637225_3667,0
ZINC63571878_1153,0
ZINC46642949_1445,0
CHEMBL474111_117,1
ZINC12913118_5331,0
ZINC40947305_3744,0
ZINC09382677_4819,0
ZINC61886294_1869,0
ZINC24286608_3265,0
ZINC39188347_172,0
ZINC63205566_1110,0
ZINC22744656_4410,0
ZINC20368448_5069,0
ZINC35397202_6079,0
CHEMBL459889_98,1
ZINC65441300_244,0
CHEMBL486665_110,1
ZINC51632525_4805,0
ZINC20744650_275,0
ZINC15218244_3569,0
ZINC60160282_4911,0
ZINC39634418_4078,0
ZINC37309192_1630,0
ZINC13353907_4930,0
ZINC59261419_3189,0
ZINC36065902_5695,0
ZINC02924714_2084,0
ZINC38893562_1097,0
ZINC49036209_2481,0
ZINC09369086_921,0
ZINC39779853_2683,0
ZINC04258889_2793,0
ZINC14962356_2190,0
ZINC00705515_2640,0
ZINC49035037_2071,0
ZINC61093323_4811,0
ZINC59474803_4005,0
ZINC15932036_3413,0
ZINC35023247_4442,0
ZINC06146128_4943,0
ZINC66770989_1560,0
ZINC05649579_3809,0
ZINC02884095_2680,0
ZINC39884128_3350,0
ZINC57355146_2526,0
ZINC13059384_2813,0
ZINC35374418_3659,0
ZINC20570485_681,0
ZINC67447321_1363,0
ZINC04147673_3352,0
ZINC17157642_1729,0
ZINC39636817_3063,0
ZINC35729475_3388,0
ZINC21625779_3971,0
ZINC08444961_3505,0
ZINC37350137_3881,0
ZINC13894291_3216,0
ZINC65356057_1718,0
ZINC08623718_5425,0
ZINC15719201_3280,0
ZINC12211601_5669,0
ZINC58848166_6022,0
ZINC39426043_4401,0
ZINC19757554_1572,0
ZINC36053125_4637,0
ZINC11667734_5532,0
ZINC11486634_1427,0
ZINC67625565_6233,0
ZINC35664241_2919,0
ZINC43528178_2164,0
ZINC20558540_4229,0
ZINC39011980_757,0
ZINC40313686_1839,0
ZINC01507372_5092,0
ZINC02880205_2030,0
ZINC36311047_2197,0
ZINC03047125_713,0
CHEMBL472208_3,1
CHEMBL519238_126,1
ZINC63236996_3498,0
ZINC47128881_4588,0
CHEMBL379149_82,1
ZINC39668863_1323,0
ZINC59921061_2837,0
ZINC00714902_4001,0
ZINC07739930_6206,0
ZINC21163011_6041,0
ZINC09043240_970,0
ZINC46840244_3285,0
ZINC55339666_2568,0
ZINC65025204_508,0
ZINC15276445_5678,0
ZINC11782799_5228,0
ZINC50058366_226,0
ZINC24838125_117,0
ZINC09280971_5475,0
ZINC46793171_95,0
ZINC10933298_849,0
ZINC09374567_5906,0
ZINC09019127_5427,0
ZINC55996171_1489,0
ZINC35863308_1185,0
ZINC24033350_2107,0
ZINC09224021_2744,0
ZINC21596006_2404,0
ZINC16013194_2520,0
ZINC02543751_2944,0
ZINC40333803_1789,0
ZINC20837404_2870,0
ZINC36596764_4643,0
ZINC12455938_108,0
ZINC42420884_1900,0
ZINC21867849_5637,0
ZINC09209200_487,0
ZINC36720933_4680,0
ZINC15421790_2041,0
ZINC39662452_1280,0
ZINC38615218_1090,0
ZINC39939553_752,0
ZINC15967917_4412,0
ZINC20170508_6110,0
ZINC36721865_1781,0
ZINC44171456_3488,0
ZINC09135450_2133,0
ZINC18200657_4429,0
ZINC63541084_5118,0
ZINC35970459_5653,0
ZINC35729437_4950,0
ZINC39633674_1275,0
ZINC38597733_1191,0
ZINC04316750_1466,0
ZINC10325912_4202,0
ZINC04398130_5071,0
ZINC04236997_408,0
ZINC36597478_3737,0
ZINC17958711_3527,0
ZINC25582124_5153,0
ZINC04235383_3750,0
ZINC66926712_1408,0
ZINC12495459_2852,0
ZINC08705907_4718,0
ZINC63383861_658,0
ZINC21228572_2305,0
ZINC36270867_217,0
ZINC36027282_5264,0
ZINC49122202_1855,0
ZINC36737146_1830,0
ZINC63280094_2221,0
ZINC16847568_477,0
ZINC01390560_3864,0
ZINC04100113_5013,0
ZINC33263360_3272,0
ZINC10505479_2342,0
ZINC09763519_6032,0
ZINC12906964_2450,0
ZINC38547548_2199,0
ZINC39592670_492,0
ZINC40156281_4904,0
ZINC35692882_5801,0
ZINC12468353_1307,0
ZINC35201758_4239,0
ZINC39684185_5551,0
ZINC09018874_3358,0
ZINC51051786_6204,0
ZINC13540445_966,0
ZINC65074726_304,0
ZINC13369739_2245,0
ZINC23078218_2143,0
ZINC19753973_6139,0
ZINC59015208_454,0
ZINC59387284_854,0
ZINC08557885_2826,0
ZINC27534100_5850,0
ZINC35351268_4191,0
ZINC19336442_1730,0
ZINC33766598_959,0
ZINC03266985_5173,0
ZINC53853446_2522,0
ZINC19818672_364,0
ZINC07779856_3773,0
ZINC20086028_4379,0
ZINC53631891_5572,0
ZINC44031187_4585,0
ZINC12572944_3513,0
ZINC33727842_1227,0
ZINC67067117_2584,0
ZINC00650837_2329,0
ZINC20504575_1222,0
ZINC51318354_292,0
ZINC36032537_5265,0
ZINC39972179_5717,0
ZINC34900368_2119,0
ZINC35379185_3275,0
ZINC35239606_2915,0
ZINC48488365_3891,0
ZINC11998030_1068,0
ZINC38903906_1099,0
ZINC22748005_4536,0
ZINC25051169_5087,0
ZINC35703250_5689,0
ZINC39668956_384,0
ZINC58903563_2533,0
ZINC04869591_3813,0
ZINC12376102_6092,0
ZINC13566989_4659,0
ZINC32832440_2768,0
ZINC09298139_5283,0
ZINC64518594_4103,0
ZINC21289779_2909,0
ZINC13175295_1008,0
ZINC63270967_4093,0
ZINC64303998_6212,0
ZINC58095081_450,0
ZINC09884220_3364,0
ZINC59844913_2128,0
ZINC35674681_842,0
ZINC11667229_6034,0
ZINC37579721_1580,0
ZINC13499785_3214,0
ZINC32974226_733,0
ZINC65301166_5371,0
ZINC32958862_1437,0
ZINC21337465_5237,0
ZINC19858033_6106,0
ZINC34699372_4844,0
ZINC62566729_5320,0
ZINC43391717_3780,0
ZINC39668752_3072,0
ZINC38905308_5453,0
ZINC40414856_1841,0
ZINC09910194_5131,0
ZINC49413776_3839,0
ZINC36220923_3174,0
ZINC49741019_3785,0
ZINC09937247_3605,0
ZINC44855767_5259,0
ZINC39688190_3086,0
ZINC06462075_3095,0
ZINC46815487_2424,0
ZINC63361858_5469,0
ZINC22242844_617,0
ZINC39769015_140,0
ZINC13124143_2690,0
ZINC34897619_3173,0
ZINC39836471_5310,0
ZINC21938228_5638,0
ZINC64623131_1209,0
ZINC03012148_2327,0
ZINC13387839_4351,0
ZINC11293270_97,0
ZINC09382675_4818,0
ZINC13124156_2170,0
ZINC16572409_3967,0
ZINC36050679_5656,0
ZINC14031773_3521,0
ZINC08566471_5068,0
ZINC64843419_5979,0
ZINC20549106_4772,0
ZINC00669049_4261,0
ZINC44785405_1690,0
ZINC59384959_3648,0
ZINC22534051_2308,0
ZINC45579301_91,0
ZINC38636922_2201,0
ZINC66118970_6224,0
ZINC25922484_4383,0
ZINC06292347_3560,0
ZINC39673277_3077,0
ZINC31043992_4838,0
ZINC09064654_53,0
ZINC09010261_3409,0
ZINC35867013_5599,0
ZINC15947410_2217,0
ZINC49165175_1646,0
ZINC39469600_777,0
ZINC40302529_3585,0
ZINC01035457_3561,0
ZINC39652835_3671,0
ZINC03226725_3402,0
ZINC13572280_4603,0
ZINC15902305_2454,0
ZINC28198341_2629,0
ZINC65924952_1821,0
ZINC33069412_2313,0
ZINC38885675_366,0
ZINC15946859_1218,0
ZINC20106914_679,0
ZINC35300773_4497,0
ZINC13685014_5034,0
ZINC34681347_166,0
ZINC26961100_4277,0
ZINC65638441_6222,0
ZINC27662601_2311,0
ZINC57619999_1764,0
ZINC12767545_4225,0
ZINC47827105_3782,0
ZINC44813699_187,0
ZINC36050191_5655,0
ZINC12105025_823,0
ZINC31776101_6066,0
ZINC12515016_4824,0
ZINC19104012_1524,0
ZINC08873459_2653,0
ZINC38547398_122,0
ZINC39836473_5311,0
ZINC09295313_56,0
ZINC02475887_2072,0
ZINC36648069_1103,0
ZINC22707748_4558,0
ZINC35897646_2625,0
ZINC50309726_4746,0
ZINC37205715_1834,0
ZINC10042285_3153,0
ZINC38546313_6047,0
ZINC36882916_1888,0
ZINC40717757_1743,0
ZINC26458636_5088,0
ZINC41006712_3631,0
ZINC21020606_1884,0
ZINC62825495_2635,0
ZINC38684900_847,0
ZINC39665262_638,0
ZINC38659974_845,0
ZINC67067101_1509,0
ZINC19353459_2099,0
ZINC02103053_4869,0
ZINC39684892_1294,0
ZINC35668297_5646,0
ZINC33795936_978,0
ZINC17098090_2610,0
ZINC39656844_377,0
ZINC39637454_783,0
ZINC65074652_203,0
ZINC09088216_715,0
ZINC21113002_3313,0
ZINC14667004_2960,0
ZINC36694750_1442,0
ZINC09789065_60,0
ZINC40157753_5164,0
CHEMBL438566_19,1
ZINC13432980_4268,0
ZINC40288104_100,0
ZINC13184333_3297,0
ZINC59640560_1391,0
CHEMBL486828_86,1
ZINC38966347_809,0
ZINC44590379_5614,0
ZINC39636103_782,0
ZINC41644352_2516,0
ZINC39578198_5057,0
ZINC63472725_1257,0
ZINC09505412_2947,0
ZINC39696162_3696,0
ZINC40321281_951,0
ZINC03522810_410,0
ZINC52308422_1604,0
ZINC16675637_1309,0
ZINC13396353_527,0
ZINC12530378_5006,0
ZINC12401682_4372,0
ZINC60614809_1496,0
ZINC12715061_3131,0
ZINC29370934_1183,0
ZINC35724680_3542,0
ZINC28368296_5851,0
ZINC53103429_1656,0
ZINC59421778_5620,0
ZINC40723738_1842,0
ZINC16573745_4483,0
ZINC40329503_1742,0
ZINC56207217_4599,0
CHEMBL488783_92,1
ZINC49853174_3894,0
ZINC09142115_3562,0
ZINC20723365_307,0
ZINC63573607_808,0
ZINC40095108_5915,0
ZINC26062032_3730,0
CHEMBL378347_7,1
ZINC39665178_2204,0
ZINC06507101_1554,0
ZINC20158968_2357,0
ZINC21812628_1668,0
ZINC40921717_5612,0
ZINC09970047_4645,0
ZINC02151697_2772,0
ZINC09472353_466,0
ZINC36690277_1092,0
ZINC20495152_6029,0
ZINC04964122_4107,0
ZINC13260378_5886,0
ZINC25581091_2364,0
ZINC43737069_497,0
ZINC13267785_5629,0
ZINC39686754_1297,0
ZINC39688581_3694,0
ZINC35403761_4339,0
ZINC20214251_214,0
ZINC13254624_5818,0
ZINC11981010_6035,0
ZINC66856611_1407,0
ZINC63584604_357,0
ZINC39327242_3885,0
ZINC20478621_2017,0
ZINC09105146_3104,0
ZINC20477457_5235,0
ZINC13631650_4269,0
ZINC10891557_3370,0
ZINC22856382_5493,0
ZINC40112207_4648,0
ZINC63720215_238,0
ZINC32072164_48,0
ZINC25247279_2501,0
ZINC63472945_4097,0
ZINC09427999_2443,0
ZINC34923501_5952,0
ZINC63752908_198,0
ZINC35374416_3658,0
ZINC04151687_459,0
ZINC14644379_3525,0
ZINC44939122_1052,0
ZINC64104269_3091,0
ZINC40877627_5562,0
ZINC36024594_1146,0
ZINC09281664_4205,0
ZINC39595362_778,0
ZINC14781014_2663,0
ZINC40288122_3584,0
ZINC50535150_1487,0
ZINC06146821_1433,0
ZINC11979692_843,0
ZINC34923149_5641,0
ZINC38611404_2774,0
ZINC33018421_4543,0
ZINC09239324_55,0
ZINC09824682_4525,0
ZINC28284270_4626,0
ZINC13598436_2011,0
ZINC02645362_2996,0
CHEMBL521051_20,1
ZINC13342192_5968,0
ZINC32692419_2973,0
ZINC32962016_5898,0
ZINC35593878_5305,0
ZINC39691004_134,0
ZINC32961862_5918,0
ZINC00681693_4409,0
ZINC63514519_2172,0
ZINC03111070_1125,0
ZINC66083190_3040,0
ZINC36534616_5204,0
ZINC12973815_3130,0
ZINC38547709_5104,0
ZINC09484891_510,0
ZINC43461221_4733,0
ZINC09784800_4474,0
ZINC43407931_4688,0
ZINC47757657_4590,0
ZINC35668244_5645,0
ZINC19594869_6151,0
ZINC17287336_5528,0
ZINC16887139_677,0
ZINC09319047_3915,0
ZINC20689968_3616,0
ZINC16567120_4023,0
ZINC16252507_3378,0
ZINC14943771_3312,0
ZINC36602835_4951,0
ZINC12378763_4387,0
ZINC14467121_5840,0
ZINC34923748_5642,0
ZINC09325703_3363,0
ZINC39676808_131,0
ZINC27685238_1533,0
ZINC39683654_1292,0
ZINC28387870_3422,0
ZINC19664914_1525,0
ZINC39695722_5566,0
ZINC16572527_3968,0
ZINC06232740_1163,0
ZINC50892606_4747,0
ZINC27517155_5744,0
ZINC11332716_3295,0
ZINC13131792_4016,0
ZINC22925280_1180,0
ZINC36213576_2725,0
ZINC20830354_2714,0
ZINC22017769_2617,0
ZINC35664229_2917,0
ZINC26817032_448,0
ZINC16080235_1171,0
ZINC38745962_3232,0
ZINC28286083_3977,0
ZINC33808853_3996,0
ZINC09396240_866,0
ZINC17244900_3264,0
ZINC13181514_3296,0
ZINC31637082_3226,0
ZINC36218362_5507,0
ZINC64435660_2789,0
ZINC09300964_7,0
ZINC15879939_2407,0
ZINC05800172_1468,0
ZINC39637232_3669,0
ZINC11730600_963,0
ZINC65074622_5020,0
ZINC14467932_3918,0
ZINC36413020_3019,0
ZINC02502491_1481,0
ZINC38611433_3990,0
ZINC49509374_4089,0
ZINC11363177_2445,0
ZINC63514451_5117,0
ZINC59960710_6025,0
CHEMBL519212_55,1
ZINC00995183_4413,0
ZINC14991263_1193,0
ZINC37289433_1629,0
ZINC36093611_773,0
ZINC12250455_4935,0
CHEMBL209486_101,1
ZINC33255654_4035,0
ZINC12229327_6186,0
ZINC43757652_4152,0
ZINC23456673_4031,0
ZINC33058379_4546,0
ZINC02891196_2541,0
ZINC53049673_6205,0
ZINC38598010_278,0
ZINC16007103_723,0
ZINC02250282_5973,0
ZINC39636040_781,0
ZINC35147460_5685,0
ZINC08310536_258,0
ZINC39532683_2926,0
ZINC03427065_2844,0
ZINC36678185_4682,0
ZINC40131161_36,0
ZINC35095088_4550,0
ZINC39723554_4403,0
ZINC02309842_260,0
ZINC12038105_4821,0
ZINC00718235_5835,0
ZINC39637234_3670,0
ZINC09886393_312,0
ZINC63531064_6073,0
ZINC42427718_1846,0
ZINC39684530_1325,0
ZINC35890752_1133,0
ZINC36210555_3184,0
ZINC09059459_2735,0
ZINC35646529_5751,0
ZINC13564737_5158,0
ZINC59919807_4354,0
ZINC33009242_2365,0
ZINC63323716_3088,0
ZINC01252105_962,0
ZINC09237766_2033,0
ZINC21000919_431,0
ZINC04100113_5014,0
ZINC16017153_5143,0
ZINC15067906_5231,0
ZINC09635818_2408,0
ZINC36818912_2372,0
ZINC12342071_2344,0
ZINC39466804_5348,0
ZINC60775132_1392,0
ZINC01897584_5772,0
ZINC33630820_693,0
CHEMBL453347_53,1
ZINC35525653_5443,0
ZINC15859346_1122,0
ZINC10010863_3000,0
ZINC08898029_309,0
ZINC15053817_4300,0
ZINC13638161_5838,0
ZINC64820722_5928,0
ZINC09318450_3914,0
ZINC20776552_115,0
ZINC04452908_2670,0
ZINC59293545_3646,0
ZINC51097582_1353,0
ZINC39836469_4145,0
ZINC61888210_1612,0
ZINC39485918_125,0
ZINC04236779_4919,0
ZINC27569784_2272,0
ZINC50305444_4745,0
ZINC39686562_5460,0
ZINC01159664_2401,0
ZINC07041666_1879,0
ZINC35056780_3387,0
ZINC35863275_5693,0
ZINC14668604_2861,0
ZINC04153187_3853,0
ZINC66385436_1402,0
ZINC67322466_2843,0
ZINC03012106_2326,0
ZINC66815062_1508,0
ZINC05149619_4593,0
ZINC64375482_5019,0
ZINC13124139_603,0
ZINC60344421_602,0
ZINC12497866_1070,0
ZINC25613576_3420,0
ZINC36293381_2771,0
ZINC30978802_729,0
ZINC10353145_5026,0
CHEMBL469822_120,1
ZINC00985863_4506,0
ZINC63571860_1151,0
ZINC12533041_711,0
ZINC00888344_5729,0
ZINC08984482_4418,0
ZINC39674206_5548,0
ZINC44784440_1851,0
CHEMBL257857_41,1
ZINC05010614_4815,0
ZINC09090245_4311,0
ZINC08920348_358,0
ZINC02995015_3404,0
ZINC40893801_3140,0
ZINC02661624_3453,0
ZINC51070949_6169,0
ZINC00987200_2419,0
ZINC62361553_1870,0
ZINC39404340_330,0
ZINC20744942_6183,0
ZINC35338193_5998,0
ZINC09135454_2134,0
ZINC59849935_2633,0
ZINC65265899_1313,0
ZINC39469716_5349,0
ZINC44731543_1597,0
ZINC45811942_2214,0
ZINC25382053_575,0
ZINC39686701_2161,0
ZINC27531053_2053,0
ZINC48289567_748,0
ZINC15093087_3257,0
ZINC35842959_4070,0
ZINC58900646_852,0
ZINC36073362_5696,0
ZINC21810410_480,0
ZINC63376042_506,0
ZINC00921954_5766,0
ZINC35056988_536,0
ZINC32962272_5899,0
ZINC33780517_5619,0
ZINC39676577_3080,0
ZINC03764216_5732,0
ZINC09236266_4162,0
ZINC40406545_5314,0
ZINC36050880_5959,0
ZINC58376881_2784,0
ZINC33628107_3127,0
ZINC39354725_5346,0
ZINC39560852_742,0
ZINC00747584_4338,0
ZINC02242418_5982,0
ZINC24986445_5530,0
ZINC38688459_3993,0
ZINC39466763_5347,0
ZINC02096283_2397,0
ZINC40823293_994,0
ZINC10031288_1117,0
ZINC08445652_5209,0
ZINC13466333_44,0
ZINC38651416_6005,0
ZINC54940246_229,0
ZINC10075313_5824,0
ZINC46621178_3747,0
ZINC63480170_3090,0
ZINC50006675_1486,0
ZINC20665324_938,0
ZINC08763398_2896,0
ZINC63625931_909,0
ZINC12950916_2954,0
CHEMBL181314_52,1
ZINC59135278_1001,0
ZINC35397563_3293,0
ZINC12923115_109,0
ZINC39853481_5251,0
ZINC14021394_4020,0
ZINC50649459_1651,0
ZINC14457445_4271,0
ZINC56899395_1338,0
ZINC39346845_1637,0
ZINC59566518_855,0
ZINC35023493_5800,0
ZINC59489626_6024,0
ZINC11695904_5926,0
ZINC04123007_814,0
ZINC39767639_3026,0
ZINC12498311_2951,0
ZINC67042639_4715,0
ZINC61692112_1815,0
ZINC13139372_2331,0
ZINC22826119_3972,0
ZINC20571345_2101,0
ZINC13211872_521,0
ZINC33249943_1438,0
ZINC54211480_1339,0
ZINC67134287_1511,0
ZINC44016887_4583,0
ZINC09490678_5286,0
ZINC30986470_1458,0
ZINC04222007_4208,0
ZINC00646959_1019,0
ZINC39508497_6056,0
ZINC08451163_4471,0
ZINC59461865_3551,0
ZINC59331746_709,0
ZINC25369725_5895,0
ZINC03618800_2334,0
ZINC06239275_3277,0
ZINC36619904_2627,0
ZINC32091766_1922,0
ZINC22190668_22,0
ZINC43218174_2934,0
ZINC33106832_2410,0
ZINC56933984_1387,0
ZINC45936509_2268,0
ZINC15864405_2754,0
ZINC02250282_5974,0
ZINC20876398_5236,0
ZINC63361821_5468,0
ZINC39577343_33,0
ZINC12533003_2707,0
ZINC49122876_1600,0
ZINC02332062_4520,0
ZINC09155191_1215,0
ZINC39662568_1281,0
ZINC32871812_2002,0
ZINC39694201_901,0
ZINC56813690_4755,0
ZINC39683933_6192,0
ZINC16154818_2811,0
ZINC39198218_6051,0
ZINC39462732_1639,0
ZINC63608940_6075,0
ZINC20702422_1030,0
ZINC39768808_3178,0
ZINC02618592_2994,0
ZINC43218817_702,0
ZINC20683208_3169,0
ZINC35427274_6077,0
ZINC39685465_1245,0
ZINC00921957_5767,0
ZINC00622887_3445,0
ZINC40684222_3942,0
ZINC45166286_3834,0
ZINC00685870_52,0
ZINC09406872_5032,0
ZINC12616555_930,0
ZINC63572987_1155,0
ZINC40415836_185,0
ZINC42393315_1746,0
ZINC04211923_3502,0
ZINC65601176_6219,0
ZINC40051509_4903,0
ZINC00825848_5217,0
ZINC60034001_456,0
ZINC08919164_3455,0
ZINC36072010_4639,0
ZINC09790932_61,0
ZINC14654148_2859,0
ZINC32127725_2055,0
ZINC46815489_2425,0
ZINC39592228_4956,0
ZINC22879829_5198,0
ZINC64531536_5873,0
ZINC39682573_494,0
ZINC08918445_3245,0
ZINC61099044_1659,0
ZINC09404700_4012,0
ZINC03096834_2301,0
ZINC31891318_1670,0
ZINC36064710_5909,0
ZINC00714618_2794,0
ZINC00659929_3807,0
ZINC39595768_624,0
ZINC22620731_4065,0
ZINC30828785_2470,0
ZINC20876875_5435,0
ZINC01217095_5579,0
ZINC13360642_3211,0
ZINC13466333_45,0
ZINC09459701_4419,0
ZINC17045028_968,0
ZINC64761316_150,0
ZINC36019575_1041,0
CHEMBL530112_122,1
ZINC21595749_4230,0
ZINC37353046_6147,0
ZINC09155051_716,0
CHEMBL520537_108,1
ZINC20720968_194,0
ZINC33058476_4492,0
ZINC50654115_4702,0
ZINC12490061_4373,0
ZINC21492520_77,0
ZINC41415040_1683,0
ZINC54939202_1335,0
ZINC66558653_1403,0
ZINC41067825_1899,0
ZINC00584773_3865,0
ZINC33312712_5854,0
ZINC39253057_5054,0
ZINC14532681_4274,0
ZINC35693552_5954,0
ZINC11394997_1885,0
ZINC00623048_6028,0
ZINC20799769_1430,0
ZINC63503289_1207,0
ZINC13389882_5891,0
ZINC57336358_2379,0
ZINC48340435_1329,0
ZINC09692227_5380,0
ZINC35646798_5688,0
ZINC38656203_5856,0
ZINC19909371_2354,0
ZINC00866080_5168,0
ZINC40735023_3945,0
ZINC23184529_685,0
ZINC20478470_3792,0
ZINC39992136_137,0
ZINC36073604_4887,0
ZINC09434016_5230,0
ZINC12820483_2244,0
ZINC44785210_1689,0
ZINC38796911_739,0
ZINC64435840_2688,0
ZINC37593614_2122,0
ZINC63820519_5018,0
ZINC35685008_2741,0
ZINC40709637_3442,0
ZINC41551542_4047,0
ZINC10246296_3205,0
ZINC08652381_1727,0
CHEMBL484808_112,1
ZINC59452504_3846,0
ZINC39599589_4077,0
ZINC39034820_6049,0
ZINC43657839_4582,0
ZINC35729066_4500,0
ZINC09236947_4118,0
ZINC02595210_2279,0
ZINC35022863_3736,0
ZINC61360370_1914,0
ZINC43640132_3888,0
ZINC12564597_3512,0
ZINC37191421_1833,0
ZINC39558608_2513,0
ZINC14111086_2131,0
ZINC29414042_690,0
ZINC14661903_3165,0
ZINC39632622_2153,0
ZINC66733055_3805,0
ZINC13079358_2592,0
ZINC39676553_2929,0
ZINC36219030_5508,0
ZINC48572242_1655,0
ZINC20612748_531,0
ZINC12489263_2950,0
ZINC67049712_1411,0
ZINC07256781_1388,0
ZINC42649485_3779,0
ZINC09295269_2288,0
ZINC13352313_5889,0
ZINC46706313_2124,0
ZINC22916689_5240,0
ZINC20923064_5491,0
ZINC64921750_3294,0
ZINC13121889_5171,0
ZINC34923980_5644,0
ZINC57316268_2126,0
ZINC13078648_2591,0
ZINC39652862_3065,0
ZINC36252660_6144,0
ZINC36221199_3987,0
ZINC36218191_945,0
ZINC35303144_4946,0
ZINC46914827_3143,0
ZINC64136861_5321,0
ZINC15245020_2251,0
ZINC33821696_5498,0
ZINC14274079_4174,0
ZINC35664213_1079,0
ZINC04279574_3576,0
ZINC24832981_5042,0
ZINC23357841_4577,0
ZINC14740636_4830,0
